community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
208,77,0.4415465900763915,0.04097575545862455,0.33766233766233766,胳膊 手臂 嘴唇 脖子 脸颊 手掌 鼻子 肩膀 舌头 腿 手指 嘴巴,眼神 红润 睁 鼻涕 眼 修长 皮肤 动弹,爪子 红扑扑 肚子 浑身 肢体 把手 脖子 吻 嘴 头 伸 拳头,胳膊 手臂 嘴唇 脖子 脸颊 手掌 鼻子 肩膀 舌头 腿 手指 嘴巴 眼睛 爪子 身子 脑袋 耳朵 喉咙 胸膛 膝盖 眉毛 颈部 手腕 肚子 胸部 双手 腰 身体 身躯 头发 嘴 脸 指甲 腹部 指头 手脚 浑身 全身 脚 把手 肌肉 牙齿 抚摸 伤口 头顶 嗓子 骨头 怀里 皮肤 用力 肿 睁 疼 肢体 尾巴 拳头 肩 面部 揉 颤抖 红扑扑 眼 惨白 皱 眼神 鼻涕 修长 红润 手 吻 两手 伸 头 头部 动弹 胡子 翅膀
209,4,0.42222454334806764,0.09202614579545242,0.25,机动 两栖 突击 直升机,直升机 两栖 突击 机动,机动 直升机 突击 两栖,机动 两栖 突击 直升机
210,4,0.4378153215707528,0.09985772526840171,0.0,把关 关 严 过关,过关 严 把关 关,关 严 过关 把关,把关 关 严 过关
211,18,0.4336042681725968,0.057884471840654976,0.3333333333333333,处罚 惩处 罚款 惩罚 处分 拘留 查处 判处 追究 吊销 罚 没收,刑法 查处 罪 吊销 严厉 违章 制裁 追究,拘留 制裁 追究 严厉 吊销 罪 罚 惩处 罚款 判处 惩罚 没收,处罚 惩处 罚款 惩罚 处分 拘留 查处 判处 追究 吊销 罚 没收 制裁 罪 严厉 依法 刑法 违章
212,23,0.4231035899438775,-0.02521987446927736,0.6956521739130435,简洁 细致 严谨 详尽 工整 贴切 精妙 生动 流畅 清晰 新颖 准确,清晰 工整 详尽 细致 精细 简洁 逼真 完整,流畅 详尽 简洁 严密 鲜明 完整 细致 透彻 清晰 直观 准确 巧妙,简洁 细致 严谨 详尽 工整 贴切 精妙 生动 流畅 清晰 新颖 准确 精细 透彻 逼真 精确 精练 巧妙 鲜明 严密 完整 直观 别具匠心
213,15,0.4602229682014128,0.1080712085112228,0.13333333333333333,紧迫 艰巨 严峻 急迫 繁重 复杂 棘手 迫切 艰难 困难 错综复杂 尖锐,沉重 危险 尖锐 紧张 困难 错综复杂 艰难 棘手,紧张 严峻 艰难 紧迫 艰巨 迫切 急迫 困难 棘手 尖锐 危险 繁重,紧迫 艰巨 严峻 急迫 繁重 复杂 棘手 迫切 艰难 困难 错综复杂 尖锐 沉重 紧张 危险
214,13,0.44098406530520445,0.04133240486180977,0.23076923076923078,规则 法规 规定 规矩 规范 准则 遵守 纪律 法律 原则 标准 严格,严格 规范 遵守 标准 原则 秩序 法律 纪律,法律 严格 规范 法规 准则 规定 规则 规矩 原则 秩序 遵守 纪律,规则 法规 规定 规矩 规范 准则 遵守 纪律 法律 原则 标准 严格 秩序
215,8,0.4304073057635733,0.06905073802783565,0.0,惨重 严重 惨痛 糟糕 致命 雪上加霜 重创 要命,糟糕 致命 要命 重创 惨痛 严重 雪上加霜 惨重,重创 雪上加霜 惨痛 致命 要命 糟糕 惨重 严重,惨重 严重 惨痛 糟糕 致命 雪上加霜 重创 要命
216,14,0.4636600497838171,0.09004258863651002,0.14285714285714285,遇难 丧生 受伤 伤亡 死亡 重伤 失踪 车祸 事故 空难 受害 无辜,损失 幸存 无辜 受害 重伤 受伤 车祸 事故,幸存 无辜 事故 伤亡 失踪 空难 死亡 受伤 遇难 受害 车祸 丧生,遇难 丧生 受伤 伤亡 死亡 重伤 失踪 车祸 事故 空难 受害 无辜 幸存 损失
217,4,0.4638238637570106,0.1287459429411978,0.0,名 位 批 个,批 个 位 名,名 个 位 批,名 位 批 个
218,5,0.4192291074527514,0.011240830302847204,0.6,自己 自身 他人 对方 个人,自身 对方 个人 他人 自己,对方 他人 自身 个人 自己,自己 自身 他人 对方 个人
219,3,0.47673048394044376,0.15155279227405397,0.0,群体 人群 个体,个体 人群 群体,人群 群体 个体,群体 人群 个体
220,22,0.4431694219654337,0.06786202496709545,0.22727272727272727,壮实 身材 健壮 苗条 强壮 矮小 胖 结实 矮 瘦 个头儿 个儿,外貌 水灵灵 结实 粗 体重 壮 身高 丰满,身材 长相 壮 粗 矮 瘦 体重 健壮 苗条 强壮 身高 矮小,壮实 身材 健壮 苗条 强壮 矮小 胖 结实 矮 瘦 个头儿 个儿 高大 长相 身高 个子 壮 外貌 丰满 体重 粗 水灵灵
221,5,0.4576440933663881,0.1485149354944823,0.0,特例 先例 例外 惯例 个案,个案 惯例 例外 先例 特例,例外 个案 惯例 特例 先例,特例 先例 例外 惯例 个案
222,4,0.5847770090667199,0.33629094313733676,0.0,当中 中 之中 其中,其中 中 之中 当中,中 当中 其中 之中,当中 中 之中 其中
223,5,0.410388347745382,-0.03441887649787486,0.4,房地产 中介 租赁 开发商 二手车,租赁 二手车 开发商 中介 房地产,中介 房地产 租赁 二手车 开发商,房地产 中介 租赁 开发商 二手车
224,47,0.4448444292531526,0.07538630051004035,0.2553191489361702,急诊 治疗 医院 门诊 病人 医生 住院 儿科 就诊 手术 外科 内科,药物 伤员 疗养 疗法 医疗 中医 针灸 大夫,临床 看病 疗法 包扎 挂号 伤员 床位 门诊 打针 诊所 诊断 会诊,急诊 治疗 医院 门诊 病人 医生 住院 儿科 就诊 手术 外科 内科 患者 救治 病房 针灸 手术室 打针 看病 临床 西医 急救 护士 出院 输液 治病 诊所 会诊 挂号 中医 求医 诊断 康复 医学 病床 就医 护理 医务 医疗 麻醉 疗法 床位 大夫 伤员 药物 疗养 包扎
225,29,0.45541684987673325,0.08493869945374664,0.3448275862068966,绘画 国画 油画 画 雕塑 壁画 雕刻 素描 中国画 年画 图画 书法,毛笔 花卉 幅 邮票 插图 画家 花纹 装饰,雕塑 雕刻 插图 瓷器 幅 肖像 图画 刺绣 邮票 画 图案 画展,绘画 国画 油画 画 雕塑 壁画 雕刻 素描 中国画 年画 图画 书法 画家 刺绣 美术 图案 工艺品 肖像 画展 画儿 瓷器 毛笔 插图 雕 花卉 花纹 邮票 幅 装饰
226,10,0.4812384143022377,0.11497193087959363,0.2,小型 中型 大型 轻型 微型 巨型 新型 重型 型 多功能,型 多功能 新型 重型 轻型 巨型 微型 小型,重型 型 微型 新型 中型 大型 小型 巨型 轻型 多功能,小型 中型 大型 轻型 微型 巨型 新型 重型 型 多功能
227,15,0.4412379934723206,0.0725255453098434,0.13333333333333333,外国 国外 海外 境外 外地 外资 内地 中外 外来 外籍 海内外 本土,内地 本地 外资 本土 海内外 境外 外籍 外来,境外 海外 本土 本地 中外 海内外 国外 跨国 外资 外来 外籍 外企,外国 国外 海外 境外 外地 外资 内地 中外 外来 外籍 海内外 本土 外企 跨国 本地
228,15,0.4392570971116139,0.048788091698842635,0.4,奖 奖项 获奖 奖励 表彰 荣誉 奖品 颁发 评选 荣获 勋章 称号,中奖 抽奖 称号 荣誉 颁发 授予 荣获 评选,授予 勋章 颁发 抽奖 奖项 奖 中奖 奖励 奖品 称号 获奖 评选,奖 奖项 获奖 奖励 表彰 荣誉 奖品 颁发 评选 荣获 勋章 称号 授予 抽奖 中奖
229,23,0.41532906897764627,0.04527736060440359,0.21739130434782608,青少年 妇女 青年 少年 中学生 儿童 男女 女性 女子 少女 大学生 男性,美女 男 少儿 大学生 成人 女性 残疾人 聋人,女 男 聋人 未成年人 盲人 青少年 男性 妇女 大学生 男女 男子 小学生,青少年 妇女 青年 少年 中学生 儿童 男女 女性 女子 少女 大学生 男性 男子 小学生 盲人 女 未成年人 残疾人 聋人 少儿 成人 男 美女
230,12,0.47523796811580643,0.14661791362674245,0.0,年纪 年龄 岁数 中年 岁 年轻 老年 年迈 成年 高龄 退休 青春期,退休 青春期 岁 年龄 老年 中年 成年 年轻,年迈 年轻 青春期 岁 岁数 年纪 中年 成年 退休 老年 高龄 年龄,年纪 年龄 岁数 中年 岁 年轻 老年 年迈 成年 高龄 退休 青春期
231,2,0.40690222491541617,0.04394338576368571,0.0,中庸 君子,君子 中庸,中庸 君子,中庸 君子
232,5,0.36049715210336397,0.009083258181284092,0.2,中心 基地 枢纽 总部 重心,重心 枢纽 基地 总部 中心,重心 中心 总部 枢纽 基地,中心 基地 枢纽 总部 重心
233,6,0.42072923282734337,0.0633012199953737,0.16666666666666666,平淡 清淡 谨慎 温和 低调 中性,低调 中性 谨慎 温和 清淡 平淡,中性 清淡 温和 谨慎 低调 平淡,平淡 清淡 谨慎 温和 低调 中性
234,45,0.432570145333093,0.06495084630697866,0.37777777777777777,汉语 英语 语法 口语 词汇 日语 英文 俄语 汉字 法语 外语 普通话,写作 字 地名 文字 流利 字体 字典 默读,写作 成语 读音 生词 词汇 字 朗读 课文 句子 流利 语音 错别字,汉语 英语 语法 口语 词汇 日语 英文 俄语 汉字 法语 外语 普通话 句子 语言 读音 音节 繁体字 中文 文字 词语 听写 字母 课文 方言 翻译 简体字 生词 西班牙语 阿拉伯语 错别字 写作 字典 字幕 朗读 词 成语 默读 字体 流利 识字 语音 地名 口音 外文 字
235,14,0.4258618378998197,0.014093594328257705,0.5,中止 停止 暂停 终止 关闭 中断 取消 撤销 停业 解散 关掉 停顿,关掉 中断 宣告 停顿 停 停业 关闭 解散,暂停 终止 取消 停业 停 关掉 停止 中止 中断 解散 宣告 关闭,中止 停止 暂停 终止 关闭 中断 取消 撤销 停业 解散 关掉 停顿 停 宣告
236,8,0.4413021519689333,0.04720069978682133,0.5,初期 早期 初 年代 晚期 中期 前期 起初,前期 年代 初 起初 中期 晚期 早期 初期,早期 起初 初 年代 晚期 中期 初期 前期,初期 早期 初 年代 晚期 中期 前期 起初
237,37,0.46590359853956337,0.09775587695335589,0.2702702702702703,春节 中秋节 清明节 元宵节 除夕 节日 圣诞节 元旦 佳节 端午节 假期 过年,纪念日 喜庆 休假 时节 生日 每逢 节气 庙会,清明节 周末 中秋节 新年 元宵节 团圆 暑假 时节 暑期 清明 生日 国庆,春节 中秋节 清明节 元宵节 除夕 节日 圣诞节 元旦 佳节 端午节 假期 过年 长假 新年 国庆 过节 节假日 放假 暑假 寒假 假日 农历 腊月 清明 周末 时节 团圆 休假 暑期 每逢 生日 庙会 节气 初一 纪念日 喜庆 团聚
238,8,0.43561768068875295,0.05485205584510782,0.25,和睦 和平 和平共处 团结 平等 友好 中立 互助,中立 平等 互助 友好 和平共处 团结 和平 和睦,平等 互助 和平共处 中立 和睦 团结 和平 友好,和睦 和平 和平共处 团结 平等 友好 中立 互助
239,6,0.45968999976993835,0.17539217151303518,0.0,初级 中级 高等 初等 中等 高级,高级 中等 初等 高等 初级 中级,中等 中级 初等 初级 高等 高级,初级 中级 高等 初等 中等 高级
240,13,0.42961728737120314,0.03491767707357349,0.3076923076923077,秘方 偏方 保健 养生 美容 药方 功效 中药 止咳 按摩 穴位 减肥,穴位 减肥 中药 按摩 保健 处方 止咳 秘方,功效 偏方 穴位 止咳 药方 保健 美容 减肥 处方 中药 养生 秘方,秘方 偏方 保健 养生 美容 药方 功效 中药 止咳 按摩 穴位 减肥 处方
241,9,0.4275741746646137,0.052486002285676764,0.3333333333333333,五花八门 五颜六色 形形色色 多样 乱七八糟 丰富多彩 千变万化 层出不穷 横七竖八,横七竖八 层出不穷 形形色色 千变万化 乱七八糟 多样 丰富多彩 五颜六色,横七竖八 形形色色 多样 乱七八糟 五颜六色 千变万化 丰富多彩 五花八门 层出不穷,五花八门 五颜六色 形形色色 多样 乱七八糟 丰富多彩 千变万化 层出不穷 横七竖八
242,10,0.4205243160388021,0.02323052666520837,0.5,成果 成效 丰硕 硕果 成就 进展 收获 效果 丰收 进步,效果 成就 进步 丰收 收获 进展 成效 丰硕,进展 效果 进步 丰硕 丰收 成就 收获 成果 成效 硕果,成果 成效 丰硕 硕果 成就 进展 收获 效果 丰收 进步
243,2,0.44146130031237374,0.13095209510954403,0.0,丰盛 顿,顿 丰盛,丰盛 顿,丰盛 顿
244,11,0.4260585225833566,0.0830417919955799,0.09090909090909091,颗 粒 朵 枚 束 根 缕 盏 块 串 片,根 盏 朵 枚 片 块 串 束,块 串 粒 缕 片 盏 束 朵 枚 根 颗,颗 粒 朵 枚 束 根 缕 盏 块 串 片
245,1,,0.0,0.0,临,临,临,临
246,1,,0.0,0.0,临时,临时,临时,临时
247,31,0.42574983619079043,0.01545721650779582,0.45161290322580644,楼房 住宅 房屋 房子 居民楼 幢 别墅 公寓 栋 临街 建筑物 写字楼,出租 公寓 宫殿 建筑 房东 花园 居住 大楼,房子 房屋 物业 屋 幢 别墅 栋 新房 写字楼 楼房 建筑 花园,楼房 住宅 房屋 房子 居民楼 幢 别墅 公寓 栋 临街 建筑物 写字楼 小区 新房 住户 物业 屋 建筑 住房 大楼 车位 四合院 装修 花园 大厦 出租 屋顶 居住 宫殿 停车位 房东
248,9,0.4662862954068862,0.13450132545249424,0.2222222222222222,靠近 离 距离 接近 距 逼近 临近 贴近 走近,临近 走近 贴近 接近 逼近 距 离 距离,距离 离 靠近 距 临近 逼近 贴近 接近 走近,靠近 离 距离 接近 距 逼近 临近 贴近 走近
249,4,0.39304868796884945,0.015193565681258972,0.5,丸 胶囊 药 敷,药 敷 胶囊 丸,丸 敷 胶囊 药,丸 胶囊 药 敷
250,4,0.40476234105249603,0.07987525702329284,0.25,为了 为 人为 旨在,人为 旨在 为了 为,为 人为 为了 旨在,为了 为 人为 旨在
251,9,0.45939306509279554,0.12164513825397576,0.1111111111111111,历时 历经 长达 耗时 整整 经过 时隔 漫长 为期,经过 整整 漫长 耗时 时隔 为期 历经 长达,历时 历经 经过 长达 漫长 时隔 耗时 整整 为期,历时 历经 长达 耗时 整整 经过 时隔 漫长 为期
252,5,0.5698870948234687,0.3079023219216782,0.0,迄今 迄今为止 至今 以来 为止,为止 以来 至今 迄今为止 迄今,以来 迄今 迄今为止 为止 至今,迄今 迄今为止 至今 以来 为止
253,8,0.40590642995702986,0.0381705829494315,0.375,主角 角色 主人公 扮演 替身 跑龙套 道具 主,道具 主 扮演 替身 跑龙套 主人公 角色 主角,扮演 主 跑龙套 角色 主人公 主角 替身 道具,主角 角色 主人公 扮演 替身 跑龙套 道具 主
254,13,0.4447473531194107,0.06945404167612326,0.3076923076923077,宗教 基督教 伊斯兰教 天主教 信仰 穆斯林 儒家 派别 虔诚 主义 教条 教,教 儒家 派别 虔诚 教条 清真寺 主义 信仰,宗教 教 穆斯林 天主教 儒家 基督教 伊斯兰教 清真寺 虔诚 主义 教条 信仰,宗教 基督教 伊斯兰教 天主教 信仰 穆斯林 儒家 派别 虔诚 主义 教条 教 清真寺
255,31,0.43737611482118566,0.006680101371512631,0.41935483870967744,主任 总经理 处长 部长 局长 秘书长 总裁 总监 董事长 院长 书记 助理,理事 董事 兼 主管 厂长 首席 负责人 局长,秘书长 董事 兼 董事长 院长 会长 处长 司长 总监 总裁 市长 局长,主任 总经理 处长 部长 局长 秘书长 总裁 总监 董事长 院长 书记 助理 会长 秘书 司长 组长 主席 委员 所长 理事 负责人 团长 经理 主管 首席 顾问 董事 市长 兼 厂长 发言人
256,2,0.4359720901113724,0.12079029474313041,0.0,对象 主体,主体 对象,主体 对象,对象 主体
257,2,0.5057524950672111,0.2022074071351619,0.0,合约 主力,主力 合约,合约 主力,合约 主力
258,5,0.5424225416952105,0.2653884953227396,0.0,承办 主办 筹办 办 申办,办 申办 筹办 主办 承办,申办 办 承办 主办 筹办,承办 主办 筹办 办 申办
259,10,0.4007421270378313,-0.013699252039040636,0.4,敢于 勇于 带头 理直气壮 大胆 自觉 坚决 以身作则 主动 竟敢,主动 竟敢 理直气壮 以身作则 自觉 大胆 坚决 带头,带头 坚决 理直气壮 勇于 敢于 大胆 自觉 以身作则 主动 竟敢,敢于 勇于 带头 理直气壮 大胆 自觉 坚决 以身作则 主动 竟敢
260,6,0.43686002031395205,0.10002734741806518,0.16666666666666666,操控 操纵 控制 驾驭 主宰 调节,调节 主宰 驾驭 控制 操控 操纵,调节 操纵 操控 驾驭 控制 主宰,操控 操纵 控制 驾驭 主宰 调节
261,4,0.5069167512965072,0.15842945033817957,0.0,引领 驱动 拉动 主导,拉动 引领 驱动 主导,驱动 拉动 主导 引领,引领 驱动 拉动 主导
262,11,0.45892989820283986,0.02335640394334355,0.2727272727272727,倡导 提倡 宣扬 弘扬 崇尚 发扬 秉承 标榜 树立 坚持 主张,发扬 弘扬 秉承 坚持 主张 树立 标榜 崇尚,秉承 标榜 树立 崇尚 宣扬 发扬 提倡 倡导 主张 弘扬 坚持,倡导 提倡 宣扬 弘扬 崇尚 发扬 秉承 标榜 树立 坚持 主张
263,11,0.48019106534510686,0.1655684020078385,0.0,用意 本意 初衷 目的 意图 意思 出发点 动机 宗旨 念头 主意,出发点 念头 宗旨 主意 动机 意思 本意 意图,宗旨 用意 意图 意思 本意 初衷 目的 动机 主意 出发点 念头,用意 本意 初衷 目的 意图 意思 出发点 动机 宗旨 念头 主意
264,6,0.46441457922209844,0.018600838582136663,0.3333333333333333,率领 带队 带领 召集 派出 主持,派出 主持 召集 带队 带领 率领,率领 带领 带队 召集 主持 派出,率领 带队 带领 召集 派出 主持
265,2,0.45875548103989916,0.16952699791265724,0.0,解说 主持人,解说 主持人,主持人 解说,解说 主持人
266,2,0.4131686126680749,0.00616406239049639,0.5,主权 邻国,邻国 主权,邻国 主权,主权 邻国
267,6,0.5027411215418599,0.20724585171086116,0.16666666666666666,潮流 时髦 时尚 新潮 流行 主流,主流 流行 时尚 时髦 新潮 潮流,时尚 流行 潮流 新潮 时髦 主流,潮流 时髦 时尚 新潮 流行 主流
268,13,0.41907736354369707,0.04939557136296458,0.38461538461538464,首要 重要 关键 重中之重 至关重要 要紧 重点 主要 当务之急 核心 要点 要害,必不可少 要害 至关重要 要点 重点 核心 主要 要紧,重点 重中之重 必不可少 至关重要 核心 关键 要紧 要点 当务之急 要害 主要 首要,首要 重要 关键 重中之重 至关重要 要紧 重点 主要 当务之急 核心 要点 要害 必不可少
269,5,0.4286339261723523,0.061762985487999036,0.2,认知 心理 理性 主观 自我,主观 自我 理性 认知 心理,心理 理性 主观 自我 认知,认知 心理 理性 主观 自我
270,3,0.4524448791534452,0.14511620691404592,0.0,举 举手 挥,举手 挥 举,举 挥 举手,举 举手 挥
271,17,0.4336408716392861,0.046688885570786307,0.35294117647058826,思索 思考 反思 深思 揣摩 琢磨 反省 审视 领悟 推敲 领会 温习,审视 正视 举一反三 追问 钻研 检讨 琢磨 领会,追问 举一反三 思索 审视 揣摩 思考 推敲 反思 反省 温习 深思 领会,思索 思考 反思 深思 揣摩 琢磨 反省 审视 领悟 推敲 领会 温习 钻研 检讨 正视 追问 举一反三
272,14,0.47834657775944084,0.14553823745971542,0.14285714285714285,有名 著名 驰名 闻名 大名鼎鼎 出名 远近闻名 举世闻名 知名 家喻户晓 名副其实 耳熟能详,当之无愧 家喻户晓 公认 名副其实 知名 举世闻名 耳熟能详 驰名,耳熟能详 家喻户晓 知名 著名 举世闻名 名副其实 公认 有名 出名 远近闻名 当之无愧 闻名,有名 著名 驰名 闻名 大名鼎鼎 出名 远近闻名 举世闻名 知名 家喻户晓 名副其实 耳熟能详 公认 当之无愧
273,17,0.4827614607256591,0.15216226954305453,0.17647058823529413,比如 譬如 比如说 例如 如同 譬如说 好比 如 像 犹如 比方 正如,那样 例子 举例 好似 如一 像 正如 比方,譬如 像 如 那样 譬如说 举例 例如 例子 好比 比如说 好似 犹如,比如 譬如 比如说 例如 如同 譬如说 好比 如 像 犹如 比方 正如 好似 那样 如一 举例 例子
274,25,0.4439988866824638,0.003751585026004075,0.48,建立 设立 创建 组建 创立 创办 兴建 开办 建成 成立 开设 修建,举办 建 诞生 发起 设立 建造 打造 建设,诞生 开辟 开设 开通 建 组建 开办 开创 打造 举办 建立 兴建,建立 设立 创建 组建 创立 创办 兴建 开办 建成 成立 开设 修建 构建 建造 开辟 搭建 举办 打造 开通 建 推出 建设 开创 诞生 发起
275,17,0.44817826619626944,0.0870004038103192,0.11764705882352941,电话 拨打 打电话 接听 拨通 热线 来电 短信 接通 通话 投诉 报警,话费 信箱 传真 求助 通话 短信 报警 接通,投诉 通话 热线 拨通 举报 传真 拨打 话费 短信 报警 信箱 求助,电话 拨打 打电话 接听 拨通 热线 来电 短信 接通 通话 投诉 报警 举报 求助 信箱 话费 传真
276,10,0.4329544589634279,0.054684109814891725,0.3,措施 举措 手段 途径 招数 对策 办法 计策 步骤 策略,办法 手段 策略 招数 途径 计策 步骤 举措,步骤 办法 对策 举措 策略 计策 措施 招数 途径 手段,措施 举措 手段 途径 招数 对策 办法 计策 步骤 策略
277,36,0.43135769216804953,0.03205656577876571,0.3888888888888889,大会 开幕 开幕式 闭幕式 闭幕 招待会 盛会 晚会 会议 展览会 宴会 庆典,论坛 届 演讲 联欢 盛大 颁奖 开会 研讨,集会 招待会 颁奖 联欢 宴会 演讲 届 开会 举行 座谈会 发布会 开幕,大会 开幕 开幕式 闭幕式 闭幕 招待会 盛会 晚会 会议 展览会 宴会 庆典 集会 座谈会 峰会 颁奖 博览会 发布会 举行 典礼 隆重 致辞 追悼会 联欢 聚会 论坛 仪式 展览 召开 会场 出席 研讨 演讲 盛大 开会 届
278,42,0.4521904093638405,0.03833461102544632,0.3333333333333333,体操 田径 乒乓球 举重 游泳 篮球 羽毛球 滑冰 排球 网球 摔跤 台球,太极拳 训练 帆船 武术 教练 体育 登山 练,运动 登山 帆船 网球 举重 武术 滑冰 练 游泳 健美 羽毛球 乒乓球,体操 田径 乒乓球 举重 游泳 篮球 羽毛球 滑冰 排球 网球 摔跤 台球 棒球 滑雪 跳远 跳高 武术 运动员 足球 健美 高尔夫球 打球 健身 射击 长跑 划船 帆船 跑步 太极拳 运动会 登山 跳伞 冲浪 教练 运动 竞技 龙舟 训练 练 体育 练习 跳水
279,5,0.45098060037640264,0.0802381362446405,0.2,矣 乃 曰 之 者,曰 者 矣 之 乃,之 乃 矣 曰 者,矣 乃 曰 之 者
280,8,0.48295419743551476,0.15500944247060172,0.125,甚至 或者 甚至于 或 或是 乃至 或多或少 至少,或是 至少 或多或少 乃至 甚至于 或者 或 甚至,或 乃至 或多或少 甚至 至少 或者 甚至于 或是,甚至 或者 甚至于 或 或是 乃至 或多或少 至少
281,6,0.4161731190924249,0.028287108911403885,0.16666666666666666,润 盛 顺 旺 富 久,顺 旺 富 盛 久 润,富 久 盛 旺 润 顺,润 盛 顺 旺 富 久
282,7,0.4783840741506499,0.12946359499668061,0.0,指教 赐教 指点 请教 久仰 过奖 前辈,请教 前辈 久仰 过奖 赐教 指点 指教,请教 久仰 指教 指点 前辈 过奖 赐教,指教 赐教 指点 请教 久仰 过奖 前辈
283,4,0.4048524528975541,0.05761200562597862,0.25,似曾相识 陌生 素不相识 久违,久违 素不相识 陌生 似曾相识,久违 素不相识 似曾相识 陌生,似曾相识 陌生 素不相识 久违
284,18,0.43808279461041655,0.035041228554792844,0.3333333333333333,责任 担负 肩负 承担 职责 重任 负有 使命 担当 义务 担子 履行,职能 职责 担子 负担 分担 负有 任务 履行,担 履行 使命 担负 义务 责任 推卸 任务 职责 职能 负有 负担,责任 担负 肩负 承担 职责 重任 负有 使命 担当 义务 担子 履行 职能 分担 任务 推卸 负担 担
285,24,0.43428142231592565,0.04460354716373197,0.4583333333333333,捐助 捐款 募捐 捐赠 慈善 捐献 捐 救助 资助 筹集 援助 爱心,集资 孤儿 筹措 筹集 献血 拨款 义工 爱心,献血 赞助 集资 捐 捐助 捐款 捐献 资助 义工 志愿者 出资 筹集,捐助 捐款 募捐 捐赠 慈善 捐献 捐 救助 资助 筹集 援助 爱心 公益 救灾 救济 义工 拨款 赞助 筹措 志愿者 孤儿 献血 出资 集资
286,3,0.3949703739885413,0.077326346923469,0.3333333333333333,唯一 之一 最好,最好 之一 唯一,之一 最好 唯一,唯一 之一 最好
287,8,0.45535631649036423,0.1082471810019521,0.25,之外 以外 外 除 除了 内 除外 之内,之内 除了 内 除外 除 之外 外 以外,内 外 以外 除 之内 之外 除外 除了,之外 以外 外 除 除了 内 除外 之内
288,1,,0.0,0.0,之所以,之所以,之所以,之所以
289,5,0.5378622014672076,0.20446879725581218,0.2,互相 相互 彼此 各自 之间,之间 各自 彼此 相互 互相,互相 彼此 之间 相互 各自,互相 相互 彼此 各自 之间
290,14,0.43652937666331754,0.06702988253631222,0.14285714285714285,天空 星星 彩霞 月亮 太阳 光芒 照耀 天上 黑夜 阳光 乌云 彩虹,大地 光芒 乌云 蓝天 彩霞 天上 太阳 彩虹,阳光 太阳 光芒 蓝天 月亮 大地 星星 天空 乌云 天上 彩虹 彩霞,天空 星星 彩霞 月亮 太阳 光芒 照耀 天上 黑夜 阳光 乌云 彩虹 蓝天 大地
291,3,0.36190989885944974,-0.00506301835293204,0.6666666666666666,乐 酷 融,融 酷 乐,乐 酷 融,乐 酷 融
292,8,0.41799972610923447,0.017713866980473593,0.5,庄园 农场 牧场 乐园 园地 园 家园 开垦,乐园 开垦 园 家园 园地 农场 牧场 庄园,园 开垦 园地 乐园 牧场 家园 庄园 农场,庄园 农场 牧场 乐园 园地 园 家园 开垦
293,7,0.45086226175802985,0.09765144854292747,0.14285714285714285,愿意 乐意 无意 有意 打算 肯 轻易,轻易 肯 打算 有意 无意 乐意 愿意,无意 乐意 有意 肯 轻易 打算 愿意,愿意 乐意 无意 有意 打算 肯 轻易
294,8,0.4230101919627285,0.06818124267156439,0.125,乐观 悲观 前景 看好 预期 展望 明朗 保守,保守 预期 明朗 展望 前景 看好 悲观 乐观,乐观 看好 展望 明朗 保守 前景 预期 悲观,乐观 悲观 前景 看好 预期 展望 明朗 保守
295,10,0.46557288057577495,0.10623800302609514,0.3,诀窍 秘诀 窍门 奥秘 要领 绝招 心得 道理 精髓 乐趣,精髓 道理 乐趣 奥秘 绝招 心得 要领 窍门,乐趣 绝招 诀窍 心得 精髓 窍门 秘诀 奥秘 道理 要领,诀窍 秘诀 窍门 奥秘 要领 绝招 心得 道理 精髓 乐趣
296,4,0.3922016012517228,0.04582186404638845,0.5,扮 乔装 化身 化妆,化身 化妆 乔装 扮,扮 乔装 化妆 化身,扮 乔装 化身 化妆
297,2,0.4607131111254308,0.14692337074026474,0.0,驾 乘,驾 乘,乘 驾,驾 乘
298,5,0.4328813506287498,0.06407090280128894,0.2,可乘之机 钻空子 把柄 乘人之危 借口,把柄 借口 乘人之危 钻空子 可乘之机,把柄 可乘之机 钻空子 乘人之危 借口,可乘之机 钻空子 把柄 乘人之危 借口
299,11,0.40905798850800285,-0.013579990105616764,0.5454545454545454,商人 乞丐 官吏 奴隶 土匪 商贾 苦力 囚犯 绅士 平民 大款,官吏 乞丐 大款 绅士 平民 苦力 奴隶 囚犯,囚犯 奴隶 商人 官吏 乞丐 大款 苦力 土匪 绅士 商贾 平民,商人 乞丐 官吏 奴隶 土匪 商贾 苦力 囚犯 绅士 平民 大款
300,16,0.4409549862972918,0.08598474951604015,0.0625,宽恕 退让 妥协 容忍 饶恕 原谅 让步 屈服 忍耐 迁就 顺从 纵容,认错 乞求 背叛 克制 纵容 忍耐 迁就 退让,妥协 背叛 纵容 屈服 顺从 忍耐 克制 宽恕 乞求 原谅 容忍 认错,宽恕 退让 妥协 容忍 饶恕 原谅 让步 屈服 忍耐 迁就 顺从 纵容 乞求 认错 背叛 克制
301,5,0.44767106965210407,0.017099241411176132,0.4,小贩 商贩 乞讨 摊 兜售,乞讨 兜售 摊 商贩 小贩,摊 小贩 乞讨 兜售 商贩,小贩 商贩 乞讨 摊 兜售
