community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
190,11,0.3828380762243366,0.0022655527446838806,0.6363636363636364,议题 话题 主题 热点 焦点 专题 题材 课题 概念 亮点 议,亮点 课题 概念 议 焦点 专题 热点 题材,概念 亮点 热点 题材 课题 专题 议题 焦点 议 话题 主题,议题 话题 主题 热点 焦点 专题 题材 课题 概念 亮点 议
191,39,0.46292208343899977,0.021782734799617145,0.3333333333333333,自私 高傲 傲慢 愚蠢 胆怯 暴躁 粗鲁 冷漠 懒惰 胆小 固执 无知,娇惯 爱面子 狭隘 庸俗 无知 盛气凌人 糊涂 冷酷无情,盛气凌人 胆小 爱面子 无能 糊涂 倔 粗鲁 虚伪 软弱 无知 害羞 冷酷无情,自私 高傲 傲慢 愚蠢 胆怯 暴躁 粗鲁 冷漠 懒惰 胆小 固执 无知 鲁莽 自卑 自以为是 倔强 软弱 自私自利 虚伪 无情无义 幼稚 小气 娇惯 娇气 爱面子 世故 目中无人 盛气凌人 无能 狭隘 叛逆 脾气 倔 庸俗 冷酷无情 大大咧咧 害羞 糊涂 自负
192,8,0.461519822240897,0.1264294455391213,0.25,全球 世界 全世界 国内 全国 国际 中国 环球,中国 环球 国内 全世界 全国 国际 世界 全球,中国 全国 国内 全球 世界 全世界 环球 国际,全球 世界 全世界 国内 全国 国际 中国 环球
193,33,0.41914948005145475,0.05655950096939947,0.36363636363636365,决赛 冠军 亚军 银牌 铜牌 奖牌 比赛 金牌 夺冠 奖杯 参赛 预赛,头衔 角逐 杯 荣誉 勋章 竞赛 奥运会 夺魁,勋章 东道主 参赛 选手 决赛 奖项 奖 竞赛 角逐 奥运会 杯 赛场,决赛 冠军 亚军 银牌 铜牌 奖牌 比赛 金牌 夺冠 奖杯 参赛 预赛 半决赛 世界杯 大赛 大奖赛 夺魁 奖项 赛 赛场 奥运会 选手 亚运会 获奖 入场券 杯 竞赛 奖 荣誉 角逐 东道主 头衔 勋章
194,10,0.3727796053896158,-0.01812823020318751,0.7,顶尖 顶级 领先 世界级 领军 尖端 先进 重量级 巅峰 落后,落后 尖端 先进 巅峰 领军 领先 重量级 顶级,顶级 顶尖 先进 尖端 落后 巅峰 重量级 世界级 领军 领先,顶尖 顶级 领先 世界级 领军 尖端 先进 重量级 巅峰 落后
195,11,0.41579894310330573,0.10189981333571628,0.09090909090909091,初期 早期 后期 时期 中期 晚期 年代 前期 世纪 时代 短期,短期 时代 早期 世纪 前期 中期 晚期 时期,早期 时期 年代 晚期 后期 中期 初期 世纪 前期 短期 时代,初期 早期 后期 时期 中期 晚期 年代 前期 世纪 时代 短期
196,36,0.43485951588154376,0.06688738704003673,0.2222222222222222,山岭 山坡 丘陵 山谷 峡谷 高山 山峰 树林 沼泽 雪山 茂密 山顶,地带 大地 岩石 小溪 连绵 辽阔 肥沃 坡,丘陵 坡 山 瀑布 岩石 树林 连绵 山谷 海拔 沼泽 丛林 山顶,山岭 山坡 丘陵 山谷 峡谷 高山 山峰 树林 沼泽 雪山 茂密 山顶 平原 沙漠 草原 高原 山区 丛林 悬崖 山冈 山 小溪 草地 森林 戈壁 岩石 海拔 地形 山川 连绵 瀑布 辽阔 肥沃 坡 地带 大地
197,1,,0.0,0.0,业,业,业,业
198,2,0.5110308643275637,0.2191994292409031,0.0,业余 职业,职业 业余,业余 职业,业余 职业
199,16,0.4100980759481724,0.0012499922644284732,0.5,行业 企业 业务 产品 厂商 领域 产业 品牌 市场 厂家 公司 平台,渠道 产业 领域 行业 平台 品牌 业务 产品,板块 品牌 行业 项目 企业 业务 产业 巨头 市场 产品 领域 渠道,行业 企业 业务 产品 厂商 领域 产业 品牌 市场 厂家 公司 平台 板块 巨头 项目 渠道
200,11,0.4518530186721612,0.06850989867705905,0.2727272727272727,利润 盈利 收入 业绩 产值 收益 效益 产量 销量 亏损 增收,亏损 销量 产值 增收 收益 产量 收入 效益,增收 收益 效益 收入 盈利 利润 产值 业绩 亏损 销量 产量,利润 盈利 收入 业绩 产值 收益 效益 产量 销量 亏损 增收
201,21,0.4560597478904859,0.14886110633639818,0.19047619047619047,北部 南部 东南 东部 西北 西南 中部 西部 北 南 西 东北,地区 交界 位于 南方 北方 境内 半岛 中部,东北 东南 境内 北 南 东 北部 东部 西部 南北 南方 地区,北部 南部 东南 东部 西北 西南 中部 西部 北 南 西 东北 东 南北 北方 半岛 南方 地区 境内 交界 位于
202,3,0.4077975491873859,0.004941621553929738,0.6666666666666666,忍饥挨饿 无家可归 东奔西走,东奔西走 无家可归 忍饥挨饿,忍饥挨饿 东奔西走 无家可归,忍饥挨饿 无家可归 东奔西走
203,4,0.3657686309966261,-0.005629629941212147,0.5,光明 曙光 前途 东方,前途 东方 光明 曙光,光明 曙光 前途 东方,光明 曙光 前途 东方
204,11,0.4649727854585811,0.10031419249248569,0.36363636363636365,事 事情 大事 好事 私事 坏事 公事 喜事 件 有事 东西,件 东西 有事 喜事 公事 私事 坏事 大事,事情 件 事 有事 大事 东西 好事 私事 喜事 坏事 公事,事 事情 大事 好事 私事 坏事 公事 喜事 件 有事 东西
205,11,0.41670322294896184,0.06907145124538754,0.09090909090909091,颗 粒 缕 束 根 朵 枚 片 块 串 丝,根 丝 块 枚 串 束 片 朵,块 串 丝 粒 缕 片 束 朵 枚 根 颗,颗 粒 缕 束 根 朵 枚 片 块 串 丝
206,8,0.4456589863427337,0.00066281653401647,0.5,拿走 丢 拿 掏 偷 丢弃 拿出 掉,掏 拿出 丢弃 掉 偷 丢 拿 拿走,拿出 偷 丢 丢弃 拿 掏 掉 拿走,拿走 丢 拿 掏 偷 丢弃 拿出 掉
207,17,0.4314399983748713,0.031205922139809408,0.4117647058823529,忘掉 丢掉 忘记 抛弃 放弃 遗忘 忽略 丧失 失去 忽视 迷失 厌倦,忽视 忽略 放下 厌倦 丢失 消失 抛开 丢掉,忘掉 忘 丢失 丢掉 迷失 抛弃 抛开 放弃 遗忘 放下 忽略 忽视,忘掉 丢掉 忘记 抛弃 放弃 遗忘 忽略 丧失 失去 忽视 迷失 厌倦 丢失 忘 消失 放下 抛开
208,6,0.41135435705437423,0.05968384220347167,0.3333333333333333,双边 经贸 多边 建交 两岸 国,两岸 国 建交 多边 经贸 双边,国 经贸 建交 双边 多边 两岸,双边 经贸 多边 建交 两岸 国
209,63,0.4655135319634174,0.04552499424216996,0.2857142857142857,胳膊 手臂 脖子 手掌 嘴唇 肩膀 鼻子 手指 脸颊 舌头 腿 嘴巴,牙齿 抚摸 伸 伤口 握 嘴 嗓子 怀里,爪子 肚子 浑身 肢体 把手 脖子 嘴 伸 拳头 骨头 喉咙 伤口,胳膊 手臂 脖子 手掌 嘴唇 肩膀 鼻子 手指 脸颊 舌头 腿 嘴巴 爪子 脑袋 身子 膝盖 手腕 耳朵 胸膛 喉咙 眼睛 颈部 双手 肚子 胸部 眉毛 腰 身体 指头 腹部 把手 身躯 嘴 头发 指甲 手脚 脚 脸 全身 头顶 牙齿 浑身 用力 怀里 抚摸 骨头 伤口 嗓子 拳头 肩 尾巴 使劲 肢体 面部 关节 两手 手 睁 头部 伸 伸手 握 胡子
210,13,0.4373825551104032,0.09867043934247872,0.15384615384615385,小型 中型 轻型 微型 大型 巨型 新型 重型 型 新式 多功能 两栖,多功能 两栖 新式 袖珍 大型 新型 型 重型,重型 型 微型 新式 新型 中型 大型 小型 袖珍 巨型 两栖 轻型,小型 中型 轻型 微型 大型 巨型 新型 重型 型 新式 多功能 两栖 袖珍
211,6,0.4846688419953586,0.1504766613775889,0.0,严格 苛刻 严厉 严 严密 挑剔,挑剔 严密 严 严厉 严格 苛刻,严密 严厉 严 严格 挑剔 苛刻,严格 苛刻 严厉 严 严密 挑剔
212,20,0.42029396503217364,0.002061115346544215,0.45,艰巨 艰难 艰苦 艰辛 繁重 艰险 紧迫 辛苦 困难 复杂 严峻 急迫,风餐露宿 奔波 恶劣 操劳 劳累 辛苦 艰辛 严峻,艰辛 艰苦 严峻 艰险 艰难 紧迫 操劳 艰巨 劳累 迫切 急迫 漫长,艰巨 艰难 艰苦 艰辛 繁重 艰险 紧迫 辛苦 困难 复杂 严峻 急迫 劳累 漫长 棘手 迫切 恶劣 操劳 奔波 风餐露宿
213,6,0.3740930576564827,-0.012475305284194403,0.6666666666666666,庄严 严肃 郑重 宣誓 端正 宏大,宏大 端正 宣誓 严肃 庄严 郑重,宣誓 郑重 端正 宏大 庄严 严肃,庄严 严肃 郑重 宣誓 端正 宏大
214,14,0.43981071429976126,0.06728425264123761,0.21428571428571427,细心 细致 仔细 周密 精心 认真 用心 严谨 精细 慎重 周到 耐心,严谨 精益求精 妥善 耐心 周密 用心 精细 精心,妥善 周密 周到 细心 细致 用心 精益求精 慎重 耐心 精细 认真 严谨,细心 细致 仔细 周密 精心 认真 用心 严谨 精细 慎重 周到 耐心 精益求精 妥善
215,5,0.4985638086860439,0.16566953678632518,0.2,明显 显著 突出 严重 显而易见,显而易见 严重 突出 明显 显著,显著 明显 突出 显而易见 严重,明显 显著 突出 严重 显而易见
216,16,0.4550664413971458,0.09636142172226415,0.3125,受伤 重伤 遇难 死亡 丧生 伤亡 失踪 车祸 事故 伤 伤势 空难,伤员 幸存 事故 伤残 出事 伤 失踪 伤势,幸存 事故 伤 伤残 伤员 伤势 伤亡 失踪 空难 出事 死亡 受伤,受伤 重伤 遇难 死亡 丧生 伤亡 失踪 车祸 事故 伤 伤势 空难 伤员 伤残 幸存 出事
217,4,0.3998484212272639,0.010881971985277267,0.5,个人 私人 私有 本人,本人 私有 个人 私人,本人 私有 私人 个人,个人 私人 私有 本人
218,3,0.47673048394044376,0.16914082103797248,0.0,群体 人群 个体,个体 人群 群体,人群 群体 个体,群体 人群 个体
219,13,0.4394812917293044,0.07725866831927254,0.3076923076923077,年纪 年龄 岁数 岁 个头儿 身高 体重 年轻 成年 个儿 年迈 高龄,个儿 个头儿 体重 身高 年迈 个子 年轻 成年,年迈 年轻 岁 岁数 年纪 体重 身高 成年 个头儿 高龄 个儿 个子,年纪 年龄 岁数 岁 个头儿 身高 体重 年轻 成年 个儿 年迈 高龄 个子
220,12,0.4712160186299124,0.0711068789347836,0.25,性格 天性 个性 性情 爱好 嗜好 喜好 特质 本性 天生 风格 座右铭,天生 座右铭 风格 特质 嗜好 本性 性格 爱好,本性 嗜好 风格 座右铭 天生 天性 喜好 特质 个性 性格 性情 爱好,性格 天性 个性 性情 爱好 嗜好 喜好 特质 本性 天生 风格 座右铭
221,3,0.3606492408195878,-0.03963726804603663,0.6666666666666666,典型 原型 个案,个案 原型 典型,典型 原型 个案,典型 原型 个案
222,4,0.5927345614059564,0.3510779307831868,0.0,当中 中 之中 过程,过程 中 之中 当中,中 当中 之中 过程,当中 中 之中 过程
223,5,0.4037517272638139,0.047308172780884866,0.2,二手车 房地产 中介 二手 开发商,开发商 房地产 中介 二手 二手车,中介 房地产 二手 二手车 开发商,二手车 房地产 中介 二手 开发商
224,26,0.40510452929000046,-0.000019858552665639885,0.5,针灸 药物 中药 中医 保健 医学 临床 药品 疗法 疗效 药 医疗,疗效 美容 抗生素 按摩 保健 护理 疫苗 卫生,临床 疗效 疗法 偏方 穴位 中医 防疫 护理 药物 药方 保健 美容,针灸 药物 中药 中医 保健 医学 临床 药品 疗法 疗效 药 医疗 处方 护理 康复 抗生素 医药 美容 医务 药方 偏方 疫苗 穴位 按摩 防疫 卫生
225,9,0.433959241478237,0.07804891969856322,0.2222222222222222,弘扬 发扬 发扬光大 传承 继承 倡导 中华民族 提倡 中华,中华民族 中华 继承 提倡 倡导 传承 发扬光大 发扬,中华 发扬 提倡 传承 倡导 发扬光大 弘扬 继承 中华民族,弘扬 发扬 发扬光大 传承 继承 倡导 中华民族 提倡 中华
226,27,0.46857315372757696,0.1090092311870334,0.18518518518518517,绘画 油画 国画 画家 中国画 画 素描 雕塑 书法 壁画 美术 图画,漫画 寓言 文学 幅 画儿 作家 画册 诗,雕塑 插图 诗人 幅 肖像 图画 画 画展 画家 画册 画儿 年画,绘画 油画 国画 画家 中国画 画 素描 雕塑 书法 壁画 美术 图画 画展 画册 作品 漫画 散文 年画 肖像 插图 画儿 诗 文学 诗人 作家 幅 寓言
227,17,0.4214245495941701,0.028766113032618265,0.23529411764705882,外国 国外 海外 境外 外地 中外 外来 海内外 外资 内地 外籍 本土,内地 外部 内外 本土 本地 海内外 外来 跨国,境外 海外 本土 本地 中外 海内外 国外 跨国 外资 外部 外来 外籍,外国 国外 海外 境外 外地 中外 外来 海内外 外资 内地 外籍 本土 外企 跨国 外部 本地 内外
228,1,,0.0,0.0,中央,中央,中央,中央
229,3,0.5060714697435647,0.21782144852049043,0.0,抽奖 中奖 活动,活动 中奖 抽奖,抽奖 中奖 活动,抽奖 中奖 活动
230,22,0.4095372937162741,0.016488477863240193,0.45454545454545453,青少年 中学生 儿童 小学生 大学生 青年 残疾人 少年 盲人 聋人 未成年人 少儿,家长 轮椅 留学生 学员 师生 残疾 教师 老年,留学生 家长 聋人 轮椅 未成年人 盲人 青少年 大学生 小学生 成人 师生 老年,青少年 中学生 儿童 小学生 大学生 青年 残疾人 少年 盲人 聋人 未成年人 少儿 学子 师生 教师 留学生 老年 家长 学员 残疾 成人 轮椅
231,24,0.44509858010504294,0.09903913282109411,0.2916666666666667,男人 女生 女人 男生 女性 男士 男性 女 男 男女 少女 美女,美人 白领 中年 主妇 情侣 妇女 人 异性,女 人 男 帅哥 异性 单身 中年 男生 美人 男性 妇女 男士,男人 女生 女人 男生 女性 男士 男性 女 男 男女 少女 美女 女子 男子 帅哥 妇女 情侣 中年 异性 单身 主妇 美人 人 白领
232,1,,0.0,0.0,中庸,中庸,中庸,中庸
233,2,0.4627995276486174,0.1412485559200089,0.0,枢纽 中心,枢纽 中心,中心 枢纽,枢纽 中心
234,7,0.4603712120041637,0.13586566791186652,0.14285714285714285,平稳 稳定 稳健 平衡 稳 均衡 中性,中性 平衡 稳健 均衡 稳 稳定 平稳,稳健 稳定 平稳 稳 中性 平衡 均衡,平稳 稳定 稳健 平衡 稳 均衡 中性
235,53,0.39665616945323556,-0.01581826993835432,0.5094339622641509,汉语 词汇 英语 语法 日语 口语 英文 汉字 句子 俄语 词语 法语,姓氏 括号 名字 俗语 符号 句 名言 话语,写作 成语 读音 生词 词汇 句 字 华语 朗读 句子 流利 语音,汉语 词汇 英语 语法 日语 口语 英文 汉字 句子 俄语 词语 法语 语言 音节 读音 文字 普通话 外语 繁体字 字母 中文 方言 词 翻译 西班牙语 阿拉伯语 简体字 错别字 听写 成语 生词 写作 地名 字体 俗语 流利 符号 朗读 口音 名字 语音 字 姓氏 话语 句 外文 字眼 华语 译 段落 交际 括号 名言
236,13,0.43208923241451896,0.06052695031802351,0.3076923076923077,停止 中止 暂停 终止 关闭 取消 中断 停业 撤销 解散 停 停顿,取缔 停顿 停业 中断 停 解散 撤销 关闭,暂停 终止 取缔 取消 停业 停 停止 中止 中断 解散 关闭 撤销,停止 中止 暂停 终止 关闭 取消 中断 停业 撤销 解散 停 停顿 取缔
237,36,0.4694470945920211,0.07650799254613008,0.2777777777777778,春节 中秋节 元宵节 清明节 除夕 元旦 圣诞节 节日 佳节 端午节 假期 过年,纪念日 喜庆 狂欢节 周末 团圆 生日 节假日 拜年,拜年 清明节 周末 中秋节 新年 元宵节 团圆 暑假 暑期 清明 生日 国庆,春节 中秋节 元宵节 清明节 除夕 元旦 圣诞节 节日 佳节 端午节 假期 过年 长假 国庆 新年 过节 节假日 放假 暑假 假日 寒假 农历 腊月 清明 周末 暑期 休假 庙会 团圆 拜年 生日 每逢 初一 纪念日 喜庆 狂欢节
238,12,0.3970994267167948,0.001143480697064848,0.5,公正 公平 正义 平等 民主 人权 人道 公道 中立 爱国 透明 联合国,透明 联合国 爱国 民主 正义 中立 公道 人权,平等 人权 中立 透明 人道 公道 民主 联合国 公平 公正 正义 爱国,公正 公平 正义 平等 民主 人权 人道 公道 中立 爱国 透明 联合国
239,6,0.42268957761388987,0.0748731917382175,0.16666666666666666,中级 初级 高级 高等 中等 入门,入门 中等 高级 高等 初级 中级,入门 中等 中级 初级 高等 高级,中级 初级 高级 高等 中等 入门
240,13,0.42929306054761174,0.021256630488619435,0.38461538461538464,深厚 雄厚 丰厚 底蕴 丰富 积淀 得天独厚 充沛 充足 悠久 良好 丰盛,良好 底子 充足 悠久 丰盛 积淀 底蕴 丰厚,得天独厚 丰盛 良好 积淀 丰富 丰厚 深厚 充足 充沛 底子 底蕴 雄厚,深厚 雄厚 丰厚 底蕴 丰富 积淀 得天独厚 充沛 充足 悠久 良好 丰盛 底子
241,39,0.41123774572489014,0.03008905842226575,0.4358974358974359,水稻 作物 果树 农作物 种植 小麦 牲畜 粮食 肥料 饲料 庄稼 棉花,饲养 耕地 杂交 灌溉 繁殖 土壤 野生 木材,增产 玉米 种植 粮食 耕地 果树 种子 奶牛 饲料 果园 肥料 饲养,水稻 作物 果树 农作物 种植 小麦 牲畜 粮食 肥料 饲料 庄稼 棉花 养殖 家禽 玉米 饲养 农业 栽培 灌溉 果园 奶牛 水产品 化肥 农产品 害虫 耕地 大棚 杂交 繁殖 合作社 药材 农场 木材 丰收 野生 土壤 增产 牧场 种子
242,22,0.45437164322111656,0.058149206925895265,0.2727272727272727,壮实 健壮 俊俏 苗条 结实 强壮 红润 英俊 修长 丰满 身材 高大,整齐 饱满 水灵灵 光滑 硬朗 瘦 身材 英俊,身材 红扑扑 光滑 壮 俊俏 瘦 红润 健壮 苗条 强壮 硬朗 矮小,壮实 健壮 俊俏 苗条 结实 强壮 红润 英俊 修长 丰满 身材 高大 矮小 红扑扑 硬朗 容光焕发 水灵灵 光滑 瘦 饱满 壮 整齐
243,8,0.4670143291577958,0.12243907523220482,0.125,成果 成效 成就 丰硕 硕果 成绩 建树 贡献,贡献 硕果 成绩 建树 成就 成效 丰硕 成果,建树 丰硕 成就 成绩 成果 成效 硕果 贡献,成果 成效 成就 丰硕 硕果 成绩 建树 贡献
244,8,0.4027737761897421,0.06809384991244272,0.625,离 距离 距 远离 临近 脱离 隔 临,脱离 临近 临 远离 隔 距离 距 离,远离 距离 临 离 隔 距 脱离 临近,离 距离 距 远离 临近 脱离 隔 临
245,1,,0.0,0.0,临时,临时,临时,临时
246,32,0.4117381543133675,0.0017347357490274714,0.375,楼房 房屋 住宅 房子 公寓 别墅 居民楼 幢 栋 临街 新房 写字楼,小区 居住 房价 宫殿 租赁 大楼 租 房东,房子 房屋 物业 房租 屋 幢 租 别墅 栋 新房 写字楼 楼房,楼房 房屋 住宅 房子 公寓 别墅 居民楼 幢 栋 临街 新房 写字楼 住房 物业 建筑物 住户 出租 小区 屋 租金 建筑 房租 居住 装修 四合院 大楼 大厦 房东 宫殿 租赁 租 房价
247,5,0.41698160744534574,0.06068218159141895,0.0,丸 服用 剂 胶囊 服,服用 胶囊 服 剂 丸,剂 丸 服 服用 胶囊,丸 服用 剂 胶囊 服
248,22,0.4414113391085597,0.10908283891241667,0.13636363636363635,称为 列为 称作 视为 当作 当成 定为 看成 看作 叫作 成为 作为,命名 改名 叫作 分为 为 纳入 成 称为,看成 看作 为 成 纳入 改为 叫作 改名 当作 当成 成为 定为,称为 列为 称作 视为 当作 当成 定为 看成 看作 叫作 成为 作为 变成 变为 列入 改为 分为 纳入 成 改名 为 命名
249,3,0.3876634182049182,0.008696354865373948,0.6666666666666666,目的 目标 为了,目标 为了 目的,目的 目标 为了,目的 目标 为了
250,59,0.43794093500352266,-0.017216085508974983,0.4745762711864407,谦逊 诚恳 善良 真诚 和蔼 朴实 谦虚 质朴 纯朴 豁达 真挚 诚实,忠诚 忠心 亲切 高贵 忠贞 勇敢 风度 开朗,正直 诚恳 诚挚 坦率 质朴 含蓄 光明磊落 纯朴 纯洁 诚实 得体 真挚,谦逊 诚恳 善良 真诚 和蔼 朴实 谦虚 质朴 纯朴 豁达 真挚 诚实 温柔 耿直 文雅 敦厚 坦诚 礼貌 正直 仁慈 彬彬有礼 友善 慈祥 坦率 风趣 宽厚 体贴 刚毅 沉稳 稳重 开朗 厚道 幽默 诚挚 宽容 含蓄 无私 朴素 得体 勇敢 慷慨 忠贞 虔诚 坚韧 光明磊落 高贵 风度 大公无私 好客 大方 忠诚 殷勤 纯洁 为人 善意 忠心 高尚 委婉 亲切
251,8,0.43462643372398363,0.13579040772090994,0.0,历时 长达 耗时 整整 时隔 为期 将近 全长,将近 全长 耗时 时隔 整整 为期 长达 历时,历时 长达 时隔 将近 耗时 整整 为期 全长,历时 长达 耗时 整整 时隔 为期 将近 全长
252,2,0.5918253761871155,0.39426164708418027,0.0,为止 止,为止 止,止 为止,为止 止
253,11,0.38196951944391977,-0.017636521127488883,0.6363636363636364,角色 主角 主人公 扮演 替身 人物 代言人 化身 形象 跑龙套 主,形象 跑龙套 主 化身 扮演 代言人 替身 人物,扮演 主 跑龙套 角色 人物 代言人 主人公 形象 主角 化身 替身,角色 主角 主人公 扮演 替身 人物 代言人 化身 形象 跑龙套 主
254,3,0.4661185910783503,0.10918531419282256,0.0,教条 迷信 主义,主义 迷信 教条,迷信 主义 教条,教条 迷信 主义
255,3,0.4676755383842351,0.148647410229418,0.0,老板 老大 主人,主人 老大 老板,老大 老板 主人,老板 老大 主人
256,37,0.4138975174682599,0.01105687111608497,0.4594594594594595,主任 总经理 处长 秘书长 局长 部长 总裁 董事长 院长 总监 书记 会长,顾问 兼 首席 委员会 厂长 董事会 董事 主管,秘书长 董事 兼 董事长 院长 会长 处长 司长 总监 总裁 创始人 市长,主任 总经理 处长 秘书长 局长 部长 总裁 董事长 院长 总监 书记 会长 秘书 组长 委员 主席 助理 司长 所长 校长 团长 理事 负责人 经理 董事 首席 主管 顾问 厂长 市长 队长 兼 班长 发言人 委员会 创始人 董事会
257,2,0.4359720901113724,0.15144314257284403,0.0,对象 主体,对象 主体,主体 对象,对象 主体
258,1,,0.0,0.0,主力,主力,主力,主力
259,19,0.42329425968520834,0.06462771884401514,0.2631578947368421,创办 开办 举办 创立 设立 成立 组建 主办 承办 开设 筹办 创建,诞生 办 申办 发起人 创建 推出 首创 开设,诞生 申办 开设 办 组建 开办 举办 推出 成立 发起人 创建 创办,创办 开办 举办 创立 设立 成立 组建 主办 承办 开设 筹办 创建 发起 推出 办 申办 诞生 首创 发起人
260,4,0.42241966282848126,0.06882670614440765,0.25,掌管 主宰 支配 接手,接手 支配 主宰 掌管,支配 掌管 接手 主宰,掌管 主宰 支配 接手
261,11,0.38986432534244797,0.008414117034248138,0.5454545454545454,带动 拉动 引领 驱动 刺激 支撑 主导 拖累 吸引 激活 示范,激活 示范 主导 驱动 吸引 支撑 拖累 引领,带动 激活 拖累 刺激 吸引 驱动 拉动 示范 支撑 主导 引领,带动 拉动 引领 驱动 刺激 支撑 主导 拖累 吸引 激活 示范
262,11,0.41181372061123345,0.04442077281203125,0.36363636363636365,赞成 赞同 反对 同意 否决 提议 主张 表决 否定 支持 倡议,否定 倡议 表决 主张 提议 支持 赞同 同意,赞同 赞成 否定 否决 同意 反对 支持 倡议 提议 主张 表决,赞成 赞同 反对 同意 否决 提议 主张 表决 否定 支持 倡议
263,7,0.45454766669765284,0.05884425478676004,0.2857142857142857,脑筋 脑子 心思 心眼儿 心肠 主意 伤脑筋,伤脑筋 心眼儿 心肠 主意 心思 脑子 脑筋,心眼儿 心思 主意 心肠 脑子 脑筋 伤脑筋,脑筋 脑子 心思 心眼儿 心肠 主意 伤脑筋
264,24,0.44153453787841757,0.04511868370473485,0.3333333333333333,播出 节目 播放 转播 电视台 重播 直播 收看 卫视 广播 录制 电视,收视率 主持人 访谈 观看 录像 转播 栏目 电视,收视率 重播 电视台 卫视 电台 播 收看 录制 录像 收听 演播室 观看,播出 节目 播放 转播 电视台 重播 直播 收看 卫视 广播 录制 电视 频道 播 电台 演播室 视频 收听 收视率 录像 栏目 访谈 主持人 观看
265,11,0.4042296000712606,0.06262890963460453,0.2727272727272727,权利 职权 权力 权 行使 特权 利益 主权 权益 管辖 行政,行政 利益 管辖 主权 特权 权力 权益 行使,权 管辖 行政 行使 利益 权利 权力 权益 主权 职权 特权,权利 职权 权力 权 行使 特权 利益 主权 权益 管辖 行政
266,7,0.47258568789840727,0.12334899211588356,0.14285714285714285,时髦 潮流 时尚 新潮 流行 怀旧 主流,主流 怀旧 流行 时尚 潮流 新潮 时髦,时尚 流行 潮流 新潮 时髦 主流 怀旧,时髦 潮流 时尚 新潮 流行 怀旧 主流
267,12,0.4288429242587252,0.039244872328304925,0.3333333333333333,首要 重要 关键 重中之重 至关重要 要紧 主要 重点 当务之急 核心 必不可少 要点,必不可少 核心 要点 重点 要紧 当务之急 主要 重中之重,重点 重中之重 必不可少 至关重要 核心 关键 要紧 要点 当务之急 主要 首要 重要,首要 重要 关键 重中之重 至关重要 要紧 主要 重点 当务之急 核心 必不可少 要点
268,12,0.3981613715517099,-0.0047147109581362895,0.5,笼统 片面 模糊 似是而非 抽象 含糊 主观 单纯 纯粹 消极 混淆 自相矛盾,消极 自相矛盾 主观 混淆 纯粹 似是而非 含糊 单纯,自相矛盾 纯粹 笼统 模糊 片面 消极 主观 单纯 抽象 混淆 似是而非 含糊,笼统 片面 模糊 似是而非 抽象 含糊 主观 单纯 纯粹 消极 混淆 自相矛盾
269,2,0.45410837543265314,0.09376861240038534,0.0,挥 举,举 挥,举 挥,挥 举
270,2,0.3777100607812176,0.04976931272628733,0.0,有的放矢 举一反三,有的放矢 举一反三,举一反三 有的放矢,有的放矢 举一反三
271,13,0.4031859095609566,0.042339665370101254,0.23076923076923078,史无前例 前无古人 难以置信 惊天动地 惊人 难以想象 举世瞩目 翻天覆地 举世无双 前所未有 了不起 开天辟地,触目惊心 开天辟地 了不起 惊天动地 难以置信 惊人 举世瞩目 举世无双,前无古人 惊人 前所未有 史无前例 难以想象 开天辟地 难以置信 举世瞩目 翻天覆地 惊天动地 触目惊心 了不起,史无前例 前无古人 难以置信 惊天动地 惊人 难以想象 举世瞩目 翻天覆地 举世无双 前所未有 了不起 开天辟地 触目惊心
272,14,0.47834657775944084,0.17313741494592177,0.0,有名 著名 驰名 闻名 大名鼎鼎 出名 远近闻名 举世闻名 知名 家喻户晓 名副其实 耳熟能详,当之无愧 知名 名副其实 公认 耳熟能详 家喻户晓 举世闻名 驰名,耳熟能详 家喻户晓 知名 著名 举世闻名 名副其实 公认 有名 出名 远近闻名 当之无愧 闻名,有名 著名 驰名 闻名 大名鼎鼎 出名 远近闻名 举世闻名 知名 家喻户晓 名副其实 耳熟能详 公认 当之无愧
273,28,0.39995960893300475,-0.031396161674045485,0.5714285714285714,阐述 叙述 概括 描述 论述 表述 讲述 解释 讲解 列举 介绍 简要,讲解 解释 具体 详细 形容 讲 简短 篇幅,叙述 详尽 简短 概括 总结 举例 解析 描述 理解 定义 讲述 讲解,阐述 叙述 概括 描述 论述 表述 讲述 解释 讲解 列举 介绍 简要 归纳 详尽 解读 总结 举例 描写 讲 解析 陈述 详细 理解 定义 简短 篇幅 形容 具体
274,15,0.45409470183148987,0.028677156700624155,0.4666666666666667,握手 鞠躬 敬酒 招手 敬礼 打招呼 招呼 致敬 问候 告辞 送别 鼓掌,举手 告辞 敬 诀别 敬礼 鼓掌 敬酒 招呼,诀别 问候 敬 送别 敬礼 举手 打招呼 告辞 致敬 握手 鞠躬 鼓掌,握手 鞠躬 敬酒 招手 敬礼 打招呼 招呼 致敬 问候 告辞 送别 鼓掌 敬 举手 诀别
